t, Precipitation,t, Flow,,,,, 
41201.9,0,41201.9,3327.343,,,,,
41202,0,41202,32294.78,,,,,
41202.1,0,41202.1,14483.73,,,,,
41202.2,0,41202.2,6209.649,,,,,
41202.3,0,41202.3,4203.386,,,,,
41202.4,0,41202.4,3816.658,,,,,
41202.5,0,41202.5,3572,,,,,
41202.6,0,41202.6,3816.658,,,,,
41202.7,0,41202.7,3572,,,,,
41202.8,0,41202.8,3327.343,,,,,
41202.9,0,41202.9,3107.151,,,,,
41203,0,41203,2495.507,,,,,
41203.1,0,41203.1,2495.507,,,,,
41203.2,0,41203.2,2495.507,,,,,
41203.3,0,41203.3,2495.507,,,,,
41203.4,0,41203.4,2299.781,,,,,
41203.5,0,41203.5,2495.507,,,,,
41203.6,0,41203.6,2456.587,,,,,
41203.7,0,41203.7,2495.507,,,,,
41203.8,0,41203.8,2378.184,,,,,
41203.9,0,41203.9,2495.507,,,,,
41204,0,41204,2495.507,,,,,
41204.1,0,41204.1,2495.507,,,,,
41204.2,0,41204.2,2495.507,,,,,
41204.3,0,41204.3,2495.507,,,,,
41204.4,0,41204.4,2495.507,,,,,
41204.5,0,41204.5,2495.507,,,,,
41204.6,0,41204.6,2495.507,,,,,
41204.7,0,41204.7,2495.507,,,,,
41204.8,0,41204.8,2495.507,,,,,
41204.9,0,41204.9,2495.507,,,,,
41205,0,41205,2495.507,,,,,
41205.1,0,41205.1,2495.507,,,,,
41205.2,0,41205.2,2495.507,,,,,
41205.3,0,41205.3,2495.507,,,,,
41205.4,0,41205.4,2495.507,,,,,
41205.5,0,41205.5,2495.507,,,,,
41205.6,0,41205.6,2495.507,,,,,
41205.7,0,41205.7,2495.507,,,,,
41205.8,0,41205.8,3572,,,,,
41205.9,0,41205.9,2809.12,,,,,
41206,0,41206,2886.959,,,,,
41206.1,0,41206.1,2809.119,,,,,
41206.2,0,41206.2,2495.507,,,,,
41206.3,0,41206.3,2495.507,,,,,
41206.4,0,41206.4,2495.507,,,,,
41206.5,0,41206.5,2495.507,,,,,
41206.6,0,41206.6,2495.507,,,,,
41206.7,0,41206.7,2495.507,,,,,
41206.8,0,41206.8,2495.507,,,,,
41206.9,0,41206.9,2495.507,,,,,
41207,0,41207,2886.959,,,,,
41207.1,0,41207.1,2886.959,,,,,
41207.2,0,41207.2,2495.507,,,,,
41207.3,0,41207.3,2495.507,,,,,
41207.4,0,41207.4,2495.507,,,,,
41207.5,0,41207.5,2886.959,,,,,
41207.6,0,41207.6,2495.507,,,,,
41207.7,0,41207.7,2495.507,,,,,
41207.8,0,41207.8,2886.959,,,,,
41207.9,0,41207.9,2886.959,,,,,
41208,0,41208,2886.959,,,,,
41208.1,0,41208.1,2886.959,,,,,
41208.2,0,41208.2,3572,,,,,
41208.3,0,41208.3,3977.977,,,,,
41208.4,0,41208.4,4085.781,,,,,
41208.5,0,41208.5,4085.781,,,,,
41208.6,0,41208.6,4085.781,,,,,
41208.7,0,41208.7,4085.781,,,,,
41208.8,0,41208.8,3572,,,,,
41208.9,0,41208.9,3107.151,,,,,
41209,0,41209,3107.151,,,,,
41209.1,0,41209.1,2886.959,,,,,
41209.2,0,41209.2,2886.959,,,,,
41209.3,0,41209.3,2975.162,,,,,
41209.4,0,41209.4,2886.959,,,,,
41209.5,0,41209.5,2886.959,,,,,
41209.6,0,41209.6,2886.959,,,,,
41209.7,0,41209.7,2886.959,,,,,
41209.8,0.2666667,41209.8,2886.959,,,,,
41209.9,0.2,41209.9,2886.959,,,,,
41210,0.1266858,41210,2886.959,,,,,
41210.1,0.406673,41210.1,2886.959,,,,,
41210.2,0.9933285,41210.2,2886.959,,,,,
41210.3,2.1,41210.3,2886.959,,,,,
41210.4,1.740788,41210.4,2886.959,,,,,
41210.5,1.206743,41210.5,3107.151,,,,,
41210.6,0.6766199,41210.6,3107.151,,,,,
41210.7,1.830675,41210.7,3107.151,,,,,
41210.8,2.7,41210.8,3107.151,,,,,
41210.9,1.006648,41210.9,3107.151,,,,,
41211,0.6934005,41211,3327.343,,,,,
41211.1,1.033317,41211.1,4085.781,,,,,
41211.2,0.6333574,41211.2,11571.95,,,,,
41211.3,0.1,41211.3,21945.78,,,,,
41211.4,0.2,41211.4,46726.77,,,,,
41211.5,0.1733142,41211.5,185939.7,,,,,
41211.6,0.0363666,41211.6,206144.8,,,,,
41211.7,0.1066715,41211.7,244811.3,,,,,
41211.8,0,41211.8,381172.2,,,,,
41211.9,0,41211.9,388004.3,,,,,
41212,0,41212,687487.7,,,,,
41212.1,0,41212.1,500046.2,,,,,
41212.2,0,41212.2,260803.5,,,,,
41212.3,0,41212.3,372852.5,,,,,
41212.4,0,41212.4,282329.2,,,,,
41212.5,0,41212.5,141656.7,,,,,
41212.6,0,41212.6,72860.71,,,,,
41212.7,0,41212.7,40368.5,,,,,
41212.8,0,41212.8,30582.19,,,,,
41212.9,0,41212.9,28478.99,,,,,
41213,0,41213,21945.78,,,,,
41213.1,0,41213.1,18031.26,,,,,
41213.2,0,41213.2,15428.52,,,,,
41213.3,0,41213.3,14320.84,,,,,
41213.4,0,41213.4,13455.31,,,,,
41213.5,0,41213.5,12589.77,,,,,
41213.6,0,41213.6,11724.24,,,,,
41213.7,0,41213.7,10858.71,,,,,
41213.8,0,41213.8,9993.182,,,,,
41213.9,0,41213.9,9127.651,,,,,
41214,0,41214,8262.12,,,,,
41214.1,0,41214.1,7396.589,,,,,
41214.2,0,41214.2,6531.058,,,,,
41214.3,0,41214.3,6645.167,,,,,
41214.4,0,41214.4,5749.029,,,,,
41214.5,0,41214.5,5676.055,,,,,
41214.6,0,41214.6,5333.535,,,,,
41214.7,0,41214.7,5333.535,,,,,
41214.8,0,41214.8,5015.48,,,,,
41214.9,0,41214.9,5270.291,,,,,
41215,0,41215,7388.658,,,,,
41215.1,0,41215.1,6043.042,,,,,
41215.2,0,41215.2,6458.959,,,,,
41215.3,0,41215.3,6043.042,,,,,
41215.4,0,41215.4,6043.042,,,,,
41215.5,0,41215.5,5676.055,,,,,
41215.6,0,41215.6,5676.055,,,,,
41215.7,0,41215.7,5676.055,,,,,
41215.8,0,41215.8,5015.48,,,,,
41215.9,0,41215.9,4379.37,,,,,
41216,0,41216,4085.781,,,,,
41216.1,0,41216.1,4085.781,,,,,
41216.2,0,41216.2,4085.781,,,,,
41216.3,0,41216.3,4085.781,,,,,
41216.4,0,41216.4,4085.781,,,,,
41216.5,0,41216.5,4085.781,,,,,
41216.6,0,41216.6,4032.266,,,,,
41216.7,0,41216.7,3924.463,,,,,
41216.8,0,41216.8,3816.658,,,,,
41216.9,0,41216.9,3816.658,,,,,
41217,0,41217,3816.658,,,,,
41217.1,0,41217.1,3816.658,,,,,
41217.2,0,41217.2,3816.658,,,,,
41217.3,0,41217.3,3816.658,,,,,
41217.4,0,41217.4,3816.658,,,,,
41217.5,0,41217.5,3816.658,,,,,
41217.6,0,41217.6,3816.658,,,,,
41217.7,0,41217.7,3572,,,,,
41217.8,0,41217.8,3473.997,,,,,
41217.9,0,41217.9,3572,,,,,
41218,0,41218,3327.343,,,,,
41218.1,0,41218.1,3327.343,,,,,
41218.2,0,41218.2,3327.343,,,,,
41218.3,0,41218.3,3425.346,,,,,
41218.4,0,41218.4,3523.351,,,,,
41218.5,0,41218.5,3327.343,,,,,
41218.6,0,41218.6,3327.343,,,,,
41218.7,0,41218.7,3327.343,,,,,
41218.8,0,41218.8,3327.343,,,,,
41218.9,0,41218.9,3327.343,,,,,
41219,0,41219,3327.343,,,,,
41219.1,0,41219.1,3327.343,,,,,
41219.2,0,41219.2,3327.343,,,,,
41219.3,0,41219.3,3327.343,,,,,
41219.4,0,41219.4,3150.935,,,,,
41219.5,0,41219.5,3327.342,,,,,
41219.6,0,41219.6,3107.151,,,,,
41219.7,0,41219.7,3107.151,,,,,
41219.8,0,41219.8,3195.354,,,,,
41219.9,0,41219.9,3327.343,,,,,
41220,0.01334292,41220,3327.343,,,,,
41220.1,0,41220.1,3327.343,,,,,
41220.2,0,41220.2,3327.343,,,,,
41220.3,0,41220.3,3327.343,,,,,
41220.4,0,41220.4,3327.343,,,,,
41220.5,0,41220.5,3327.343,,,,,
41220.6,0,41220.6,3327.343,,,,,
41220.7,0,41220.7,3107.151,,,,,
41220.8,0,41220.8,3327.343,,,,,
41220.9,0,41220.9,3327.343,,,,,
41221,0,41221,3816.658,,,,,
41221.1,0,41221.1,6458.959,,,,,
41221.2,0,41221.2,6923.809,,,,,
41221.3,0,41221.3,7388.658,,,,,
41221.4,0,41221.4,6923.809,,,,,
41221.5,0,41221.5,6043.042,,,,,
41221.6,0,41221.6,6043.042,,,,,
41221.7,0,41221.7,5676.055,,,,,
41221.8,0,41221.8,4888.075,,,,,
41221.9,0,41221.9,4379.37,,,,,
41222,0,41222,3816.658,,,,,
41222.1,0,41222.1,3816.658,,,,,
41222.2,0,41222.2,7877.973,,,,,
41222.3,0,41222.3,3977.977,,,,,
41222.4,0,41222.4,3816.658,,,,,
41222.5,0,41222.5,4085.781,,,,,
41222.6,0,41222.6,4032.266,,,,,
41222.7,0,41222.7,4085.781,,,,,
41222.8,0,41222.8,3977.977,,,,,
41222.9,0,41222.9,3327.343,,,,,
41223,0,41223,3107.151,,,,,
41223.1,0,41223.1,2886.959,,,,,
41223.2,0,41223.2,2886.959,,,,,
41223.3,0,41223.3,2886.959,,,,,
41223.4,0,41223.4,2886.959,,,,,
41223.5,0,41223.5,2886.959,,,,,
41223.6,0,41223.6,2886.959,,,,,
41223.7,0,41223.7,2886.959,,,,,
41223.8,0,41223.8,2886.959,,,,,
41223.9,0,41223.9,2930.743,,,,,
41224,0,41224,3107.151,,,,,
41224.1,0,41224.1,2886.959,,,,,
41224.2,0,41224.2,2886.959,,,,,
41224.3,0,41224.3,2886.959,,,,,
41224.4,0,41224.4,2886.959,,,,,
41224.5,0,41224.5,2886.959,,,,,
41224.6,0,41224.6,2886.959,,,,,
41224.7,0,41224.7,2886.959,,,,,
41224.8,0,41224.8,2886.959,,,,,
41224.9,0.06191291,41224.9,2886.959,,,,,
41225,0.03139467,41225,2886.959,,,,,
41225.1,0.1471739,41225.1,3239.773,,,,,
41225.2,0.006671477,41225.2,2886.959,,,,,
41225.3,0.03996149,41225.3,2886.959,,,,,
41225.4,0.3799856,41225.4,2886.959,,,,,
41225.5,0,41225.5,2886.959,,,,,
41225.6,0,41225.6,2886.959,,,,,
41225.7,0,41225.7,3107.151,,,,,
41225.8,0,41225.8,3107.151,,,,,
41225.9,0,41225.9,3107.151,,,,,
41226,0,41226,3107.151,,,,,
41226.1,0,41226.1,3327.343,,,,,
41226.2,0,41226.2,3195.355,,,,,
41226.3,0,41226.3,42421.65,,,,,
41226.4,0,41226.4,21007.2,,,,,
41226.5,0,41226.5,22777.62,,,,,
41226.6,0,41226.6,33862.86,,,,,
41226.7,0,41226.7,38803.25,,,,,
41226.8,0,41226.8,16279.11,,,,,
41226.9,0,41226.9,9468.247,,,,,
41227,0,41227,7388.658,,,,,
41227.1,0,41227.1,6043.042,,,,,
41227.2,0,41227.2,5333.535,,,,,
41227.3,0,41227.3,4697.425,,,,,
41227.4,0,41227.4,4379.37,,,,,
41227.5,0,41227.5,4085.781,,,,,
41227.6,0,41227.6,3816.658,,,,,
41227.7,0,41227.7,3816.658,,,,,
41227.8,0,41227.8,3572,,,,,
41227.9,0,41227.9,3572,,,,,
41228,0,41228,3572,,,,,
41228.1,0,41228.1,3572,,,,,
41228.2,0,41228.2,3473.996,,,,,
41228.3,0,41228.3,3327.343,,,,,
41228.4,0,41228.4,3327.343,,,,,
41228.5,0,41228.5,3327.343,,,,,
41228.6,0,41228.6,3327.343,,,,,
41228.7,0,41228.7,3327.343,,,,,
41228.8,0,41228.8,3327.343,,,,,
41228.9,0,41228.9,3327.343,,,,,
41229,0,41229,3327.343,,,,,
41229.1,0,41229.1,3327.343,,,,,
41229.2,0,41229.2,3239.139,,,,,
41229.3,0,41229.3,3327.343,,,,,
41229.4,0,41229.4,3572,,,,,
41229.5,0,41229.5,3572.001,,,,,
41229.6,0,41229.6,3572,,,,,
41229.7,0,41229.7,3572,,,,,
41229.8,0,41229.8,3425.346,,,,,
41229.9,0,41229.9,3572,,,,,
41230,0,41230,3327.343,,,,,
41230.1,0,41230.1,3327.343,,,,,
41230.2,0,41230.2,3327.343,,,,,
41230.3,0,41230.3,3107.151,,,,,
41230.4,0,41230.4,3107.151,,,,,
41230.5,0,41230.5,3107.151,,,,,
41230.6,0,41230.6,3063.366,,,,,
41230.7,0,41230.7,3107.151,,,,,
41230.8,0,41230.8,3107.151,,,,,
41230.9,0,41230.9,3107.151,,,,,
41231,0,41231,3107.151,,,,,
41231.1,0,41231.1,3107.151,,,,,
41231.2,0,41231.2,3107.151,,,,,
41231.3,0,41231.3,3107.151,,,,,
41231.4,0,41231.4,3327.343,,,,,
41231.5,0,41231.5,3107.151,,,,,
41231.6,0,41231.6,3107.151,,,,,
41231.7,0,41231.7,3107.151,,,,,
41231.8,0,41231.8,3107.151,,,,,
41231.9,0,41231.9,2930.743,,,,,
41232,0,41232,3107.151,,,,,
41232.1,0,41232.1,3107.151,,,,,
41232.2,0,41232.2,3107.151,,,,,
41232.3,0,41232.3,3107.151,,,,,
41232.4,0,41232.4,3107.151,,,,,
41232.5,0,41232.5,3107.151,,,,,
41232.6,0,41232.6,3107.151,,,,,
41232.7,0,41232.7,3107.151,,,,,
41232.8,0,41232.8,3107.151,,,,,
41232.9,0,41232.9,3107.151,,,,,
41233,0,41233,3107.151,,,,,
41233.1,0,41233.1,3107.151,,,,,
41233.2,0,41233.2,3107.151,,,,,
41233.3,0,41233.3,3107.151,,,,,
41233.4,0,41233.4,3107.151,,,,,
41233.5,0,41233.5,3107.151,,,,,
41233.6,0,41233.6,3107.151,,,,,
41233.7,0,41233.7,3107.151,,,,,
41233.8,0,41233.8,3107.151,,,,,
41233.9,0,41233.9,3107.151,,,,,
41234,0,41234,3107.151,,,,,
41234.1,0,41234.1,3107.151,,,,,
41234.2,0,41234.2,3107.151,,,,,
41234.3,0,41234.3,3107.151,,,,,
41234.4,0,41234.4,3107.151,,,,,
41234.5,0,41234.5,3107.151,,,,,
41234.6,0,41234.6,3107.151,,,,,
41234.7,0,41234.7,3195.355,,,,,
41234.8,0,41234.8,3327.343,,,,,
41234.9,0,41234.9,3327.343,,,,,
41235,0,41235,3327.343,,,,,
41235.1,0,41235.1,6643.829,,,,,
41235.2,0,41235.2,3572,,,,,
41235.3,0,41235.3,3327.343,,,,,
41235.4,0,41235.4,3107.151,,,,,
41235.5,0,41235.5,3107.151,,,,,
41235.6,0,41235.6,2886.959,,,,,
41235.7,0,41235.7,2886.959,,,,,
41235.8,0,41235.8,2975.162,,,,,
41235.9,0,41235.9,3107.151,,,,,
41236,0,41236,2886.959,,,,,
41236.1,0,41236.1,3107.151,,,,,
41236.2,0,41236.2,3018.947,,,,,
41236.3,0,41236.3,3018.948,,,,,
41236.4,0,41236.4,2930.743,,,,,
41236.5,0,41236.5,2886.959,,,,,
41236.6,0,41236.6,2886.959,,,,,
41236.7,0,41236.7,2975.163,,,,,
41236.8,0,41236.8,3107.151,,,,,
41236.9,0,41236.9,3107.151,,,,,
41237,0,41237,3107.151,,,,,
41237.1,0,41237.1,3107.151,,,,,
41237.2,0,41237.2,3107.151,,,,,
41237.3,0,41237.3,3107.151,,,,,
41237.4,0,41237.4,3107.151,,,,,
41237.5,0,41237.5,3107.151,,,,,
41237.6,0,41237.6,3107.151,,,,,
41237.7,0,41237.7,3107.151,,,,,
41237.8,0,41237.8,3107.151,,,,,
41237.9,0,41237.9,3107.151,,,,,
41238,0,41238,3107.151,,,,,
41238.1,0,41238.1,3107.151,,,,,
41238.2,0,41238.2,3107.151,,,,,
41238.3,0,41238.3,3107.151,,,,,
41238.4,0,41238.4,3107.151,,,,,
41238.5,0,41238.5,3107.151,,,,,
41238.6,0,41238.6,3327.343,,,,,
41238.7,0,41238.7,3327.343,,,,,
41238.8,0,41238.8,3327.343,,,,,
41238.9,0,41238.9,3327.343,,,,,
41239,0,41239,3327.342,,,,,
41239.1,0,41239.1,3327.343,,,,,
41239.2,0,41239.2,3327.343,,,,,
41239.3,0,41239.3,3327.343,,,,,
41239.4,0.01850668,41239.4,3327.343,,,,,
41239.5,0.08665708,41239.5,3327.343,,,,,
41239.6,0.04666348,41239.6,3283.558,,,,,
41239.7,0,41239.7,3327.343,,,,,
41239.8,0,41239.8,3327.343,,,,,
41239.9,0,41239.9,6923.809,,,,,
41240,0,41240,3572,,,,,
41240.1,0,41240.1,3816.658,,,,,
41240.2,0,41240.2,3195.355,,,,,
41240.3,0,41240.3,3107.151,,,,,
41240.4,0,41240.4,3150.935,,,,,
41240.5,0,41240.5,3107.151,,,,,
41240.6,0,41240.6,3107.151,,,,,
41240.7,0,41240.7,3425.347,,,,,
41240.8,0,41240.8,4697.425,,,,,
41240.9,0,41240.9,5015.48,,,,,
41241,0,41241,4379.37,,,,,
41241.1,0,41241.1,4085.781,,,,,
41241.2,0,41241.2,3816.658,,,,,
41241.3,0,41241.3,3572,,,,,
41241.4,0,41241.4,3327.343,,,,,
41241.5,0,41241.5,3327.343,,,,,
41241.6,0,41241.6,3107.151,,,,,
41241.7,0,41241.7,3327.343,,,,,
41241.8,0,41241.8,3327.343,,,,,
41241.9,0,41241.9,3107.151,,,,,
41242,0,41242,3107.151,,,,,
41242.1,0,41242.1,3107.151,,,,,
41242.2,0,41242.2,3107.151,,,,,
41242.3,0,41242.3,3107.151,,,,,
41242.4,0,41242.4,3107.151,,,,,
41242.5,0,41242.5,3107.151,,,,,
41242.6,0,41242.6,3107.151,,,,,
41242.7,0,41242.7,3107.151,,,,,
41242.8,0,41242.8,2886.959,,,,,
41242.9,0,41242.9,3107.151,,,,,
41243,0,41243,3107.151,,,,,
41243.1,0,41243.1,3283.558,,,,,
41243.2,0,41243.2,3107.151,,,,,
41243.3,0,41243.3,3107.151,,,,,
41243.4,0,41243.4,3283.559,,,,,
41243.5,0,41243.5,3107.151,,,,,
41243.6,0,41243.6,3107.151,,,,,
41243.7,0,41243.7,3107.151,,,,,
41243.8,0,41243.8,3327.343,,,,,
41243.9,0,41243.9,3327.343,,,,,
41244,0,41244,3327.343,,,,,
41244.1,0,41244.1,3107.151,,,,,
41244.2,0,41244.2,3327.343,,,,,
41244.3,0,41244.3,3327.343,,,,,
41244.4,0,41244.4,3327.343,,,,,
41244.5,0,41244.5,3327.343,,,,,
41244.6,0,41244.6,3327.343,,,,,
41244.7,0,41244.7,4085.781,,,,,
41244.8,0.06666668,41244.8,3327.343,,,,,
41244.9,0,41244.9,3327.343,,,,,
41245,0,41245,3327.343,,,,,
41245.1,0,41245.1,3283.558,,,,,
41245.2,0,41245.2,3327.343,,,,,
41245.3,0,41245.3,3327.343,,,,,
41245.4,0,41245.4,3327.343,,,,,
41245.5,0,41245.5,3327.343,,,,,
41245.6,0,41245.6,3327.343,,,,,
41245.7,0,41245.7,3327.343,,,,,
41245.8,0,41245.8,3327.343,,,,,
41245.9,0,41245.9,3327.343,,,,,
41246,0,41246,3327.343,,,,,
41246.1,0,41246.1,3572,,,,,
41246.2,0,41246.2,4085.781,,,,,
41246.3,0,41246.3,4085.781,,,,,
41246.4,0,41246.4,4085.781,,,,,
41246.5,0,41246.5,4085.781,,,,,
41246.6,0,41246.6,4085.781,,,,,
41246.7,0,41246.7,4085.781,,,,,
41246.8,0,41246.8,4203.386,,,,,
41246.9,0,41246.9,4085.781,,,,,
41247,0,41247,4085.781,,,,,
41247.1,0,41247.1,4320.99,,,,,
41247.2,0,41247.2,4085.781,,,,,
41247.3,0,41247.3,4379.37,,,,,
41247.4,0,41247.4,4320.991,,,,,
41247.5,0,41247.5,4085.782,,,,,
41247.6,0,41247.6,5015.48,,,,,
41247.7,0,41247.7,5015.48,,,,,
41247.8,0,41247.8,5333.535,,,,,
41247.9,0,41247.9,3768.009,,,,,
41248,0,41248,3572,,,,,
41248.1,0,41248.1,3572,,,,,
41248.2,0,41248.2,3572,,,,,
41248.3,0,41248.3,3327.343,,,,,
41248.4,0,41248.4,3375.992,,,,,
41248.5,0,41248.5,3327.343,,,,,
41248.6,0,41248.6,3327.343,,,,,
41248.7,0,41248.7,3327.343,,,,,
41248.8,0,41248.8,3327.343,,,,,
41248.9,0,41248.9,3327.343,,,,,
41249,0,41249,3327.343,,,,,
41249.1,0,41249.1,3283.558,,,,,
41249.2,0,41249.2,3107.151,,,,,
41249.3,0.06666668,41249.3,3327.343,,,,,
41249.4,0.02666188,41249.4,3283.559,,,,,
41249.5,0,41249.5,3327.342,,,,,
41249.6,0,41249.6,3150.936,,,,,
41249.7,0,41249.7,3107.151,,,,,
41249.8,0,41249.8,3239.139,,,,,
41249.9,0,41249.9,3107.151,,,,,
41250,0,41250,3327.343,,,,,
41250.1,0,41250.1,3327.343,,,,,
41250.2,0,41250.2,3327.343,,,,,
41250.3,0,41250.3,3816.658,,,,,
41250.4,0,41250.4,3816.658,,,,,
41250.5,0,41250.5,3816.658,,,,,
41250.6,0,41250.6,4085.781,,,,,
41250.7,0,41250.7,4085.781,,,,,
41250.8,0,41250.8,3572,,,,,
41250.9,0,41250.9,3572,,,,,
41251,0,41251,3572,,,,,
41251.1,0,41251.1,3572,,,,,
41251.2,0,41251.2,3718.653,,,,,
41251.3,0.2666666,41251.3,5333.535,,,,,
41251.4,0,41251.4,4697.425,,,,,
41251.5,0,41251.5,4085.781,,,,,
41251.6,0,41251.6,5676.055,,,,,
41251.7,0,41251.7,4697.425,,,,,
41251.8,0.2600765,41251.8,3816.658,,,,,
41251.9,0,41251.9,3572,,,,,
41252,0,41252,3572,,,,,
41252.1,0,41252.1,3375.993,,,,,
41252.2,0,41252.2,3473.996,,,,,
41252.3,0,41252.3,3327.343,,,,,
41252.4,0,41252.4,3424.641,,,,,
41252.5,0,41252.5,3327.343,,,,,
41252.6,0,41252.6,13823.15,,,,,
41252.7,0,41252.7,7877.973,,,,,
41252.8,0,41252.8,4697.425,,,,,
41252.9,0,41252.9,4085.781,,,,,
41253,0,41253,3816.658,,,,,
41253.1,0.3733557,41253.1,25044.05,,,,,
41253.2,0,41253.2,8391.754,,,,,
41253.3,0,41253.3,6043.042,,,,,
41253.4,0,41253.4,5015.48,,,,,
41253.5,0,41253.5,4379.37,,,,,
41253.6,0,41253.6,4085.781,,,,,
41253.7,0,41253.7,3977.976,,,,,
41253.8,0,41253.8,3816.658,,,,,
41253.9,0,41253.9,3572,,,,,
41254,0,41254,3572,,,,,
41254.1,0,41254.1,3572,,,,,
41254.2,0,41254.2,3572,,,,,
41254.3,0,41254.3,3327.343,,,,,
41254.4,0,41254.4,11816.96,,,,,
41254.5,0,41254.5,9468.247,,,,,
41254.6,0,41254.6,6551.394,,,,,
41254.7,0,41254.7,5015.48,,,,,
41254.8,0,41254.8,4085.781,,,,,
41254.9,0,41254.9,4032.267,,,,,
41255,0,41255,3572.001,,,,,
41255.1,0,41255.1,3523.35,,,,,
41255.2,0,41255.2,3327.343,,,,,
41255.3,0,41255.3,3327.343,,,,,
41255.4,0,41255.4,3283.559,,,,,
41255.5,0,41255.5,3327.342,,,,,
41255.6,0,41255.6,3107.151,,,,,
41255.7,0,41255.7,3107.151,,,,,
41255.8,0,41255.8,3107.151,,,,,
41255.9,0,41255.9,3107.151,,,,,
41256,0,41256,3107.151,,,,,
41256.1,0,41256.1,3107.151,,,,,
41256.2,0,41256.2,3107.151,,,,,
41256.3,0,41256.3,3107.151,,,,,
41256.4,0,41256.4,3107.151,,,,,
41256.5,0,41256.5,3107.151,,,,,
41256.6,0,41256.6,3107.151,,,,,
41256.7,0,41256.7,3107.151,,,,,
41256.8,0,41256.8,3107.151,,,,,
41256.9,0,41256.9,3107.151,,,,,
41257,0,41257,3107.151,,,,,
41257.1,0,41257.1,3107.151,,,,,
41257.2,0,41257.2,3107.151,,,,,
41257.3,0,41257.3,3107.151,,,,,
41257.4,0,41257.4,3107.151,,,,,
41257.5,0,41257.5,3107.151,,,,,
41257.6,0,41257.6,3107.151,,,,,
41257.7,0,41257.7,3107.151,,,,,
41257.8,0,41257.8,3107.151,,,,,
41257.9,0,41257.9,3150.935,,,,,
41258,0.01334292,41258,3107.151,,,,,
41258.1,0.09332696,41258.1,3620.65,,,,,
41258.2,0,41258.2,3107.151,,,,,
41258.3,0,41258.3,3107.151,,,,,
41258.4,0,41258.4,3107.151,,,,,
41258.5,0,41258.5,3107.151,,,,,
41258.6,0,41258.6,3107.151,,,,,
41258.7,0,41258.7,3107.151,,,,,
41258.8,0.2666667,41258.8,3107.151,,,,,
41258.9,0,41258.9,5676.055,,,,,
41259,0.01334292,41259,6043.042,,,,,
41259.1,0,41259.1,3327.343,,,,,
41259.2,0.09244769,41259.2,3239.139,,,,,
41259.3,0,41259.3,3327.343,,,,,
41259.4,0,41259.4,3572,,,,,
41259.5,0,41259.5,3572,,,,,
41259.6,0,41259.6,3572,,,,,
41259.7,0,41259.7,3572,,,,,
41259.8,0,41259.8,3327.343,,,,,
41259.9,0.1,41259.9,3327.343,,,,,
41260,0.1272252,41260,39389.85,,,,,
41260.1,0,41260.1,16140.84,,,,,
41260.2,0,41260.2,6923.809,,,,,
41260.3,0,41260.3,5206.13,,,,,
41260.4,0,41260.4,4379.37,,,,,
41260.5,0,41260.5,4379.37,,,,,
41260.6,0,41260.6,4085.781,,,,,
41260.7,0,41260.7,4085.781,,,,,
41260.8,0,41260.8,3816.658,,,,,
41260.9,0,41260.9,3620.649,,,,,
41261,0,41261,3572,,,,,
41261.1,0,41261.1,3572,,,,,
41261.2,0,41261.2,4085.781,,,,,
41261.3,0,41261.3,6043.042,,,,,
41261.4,0,41261.4,5015.48,,,,,
41261.5,0,41261.5,4085.781,,,,,
41261.6,0,41261.6,4085.781,,,,,
41261.7,0,41261.7,3670.005,,,,,
41261.8,0,41261.8,4085.781,,,,,
41261.9,0,41261.9,3572,,,,,
41262,0,41262,3572,,,,,
41262.1,0,41262.1,3327.343,,,,,
41262.2,0,41262.2,3327.343,,,,,
41262.3,0,41262.3,3327.343,,,,,
41262.4,0,41262.4,3327.343,,,,,
41262.5,0,41262.5,3327.343,,,,,
41262.6,0,41262.6,3327.343,,,,,
41262.7,0,41262.7,3327.343,,,,,
41262.8,0.1333333,41262.8,3327.343,,,,,
41262.9,1.335084,41262.9,3327.343,,,,,
41263,1.246628,41263,3327.343,,,,,
41263.1,0.42224,41263.1,3327.343,,,,,
41263.2,0,41263.2,3195.355,,,,,
41263.3,0,41263.3,3107.151,,,,,
41263.4,0,41263.4,3283.559,,,,,
41263.5,0,41263.5,3327.342,,,,,
41263.6,0,41263.6,3150.936,,,,,
41263.7,0,41263.7,3327.343,,,,,
41263.8,0,41263.8,3239.139,,,,,
41263.9,0,41263.9,3327.343,,,,,
41264,0,41264,3107.151,,,,,
41264.1,0,41264.1,17598.28,,,,,
41264.2,0,41264.2,107894,,,,,
41264.3,0,41264.3,72317.12,,,,,
41264.4,0,41264.4,47463.57,,,,,
41264.5,0,41264.5,22777.62,,,,,
41264.6,0,41264.6,14483.73,,,,,
41264.7,0,41264.7,11816.96,,,,,
41264.8,0,41264.8,9252.639,,,,,
41264.9,0,41264.9,7877.973,,,,,
41265,0,41265,7388.658,,,,,
41265.1,0,41265.1,6923.809,,,,,
41265.2,0,41265.2,6043.042,,,,,
41265.3,0,41265.3,5676.055,,,,,
41265.4,0,41265.4,5015.48,,,,,
41265.5,0,41265.5,4697.425,,,,,
41265.6,0,41265.6,4085.781,,,,,
41265.7,0,41265.7,4085.781,,,,,
41265.8,0,41265.8,4085.781,,,,,
41265.9,0,41265.9,4085.781,,,,,
41266,0,41266,4085.781,,,,,
41266.1,0,41266.1,4085.781,,,,,
